-0.0005189413596263792, 0.4084700998198968
0.03113648157758167, 0.4084998931591318
0.06227296315516345, 0.4047644922006165
0.09340944473274518, 0.40008791477151306
0.12454592631032688, 0.39541133734240963
0.156201349247535, 0.3879117189169389
0.18733783082511676, 0.3785292591348941
0.21847431240269852, 0.36914679935284955
0.24961079398028027, 0.35788198662962845
0.2812662169174883, 0.34567648585121646
0.3124026984950701, 0.3315881437162306
0.34353918007265183, 0.3165586251106567
0.37467566165023347, 0.3034114594462589
0.40581214322781534, 0.2874407643700968
0.43746756616502336, 0.2714705577093318
0.4686040477426051, 0.2554998626331695
0.49974052932018687, 0.23952916755700715
0.5308770108977686, 0.6659114136573155
0.5620134924753504, 0.6631171891693884
0.593149974052932, 0.6612641411520498
0.6242864556305138, 0.6594110931347111
0.6559418785677219, 0.6556761805915932
0.6870783601453037, 0.6528819561036662
0.7182148417228854, 0.6519700845569157
0.7493513233004672, 0.650117036539577
0.7810067462376753, 0.6473233004670472
0.8116242864556307, 0.6464109405048994
0.8432797093928386, 0.6464407338441345
0.873897249610794, 0.6445871974113984
0.9055526725480021, 0.643675814280045
0.936689154125584, 0.643705119203883
0.9678256357031656, 0.6437344241277206
0.9994810586403737, 0.6437642174669557
