0.13496332518337428, 1.028766639500136
0.2581907090464549, 1.0741238793806027
0.3755501222493889, 1.1638820972561807
0.4987775061124695, 1.2425726704699813
0.6102689486552568, 1.3545096441184463
0.7334963325183376, 1.4887557728878034
0.844987775061125, 1.6229149687584905
1.0063569682151592, 1.8241102961151867
1.161858190709047, 2.014151045911439
1.3085574572127137, 2.2152377071447993
1.4611246943765281, 2.449701168160828
1.628361858190709, 2.6953844064113035
1.7662591687041564, 2.9186280901928843
1.9188264058679712, 3.1642026623200237
2.053789731051345, 3.3763135017658277
2.1828850855745725, 3.588380874762296
2.3295843520782396, 3.82280086932899
2.4997555012224946, 4.068505840804132
2.6728606356968214, 4.314232545503945
2.813691931540342, 4.548609073621302
2.925183374083131, 4.749434936158655
3.0014669926650366, 4.850000000000003
